,t,x,y,z,speed_x,speed_y,speed_z
2104,21.04000000000049,-9.864693516626971,84.40516877244806,3.2398614701814026,6.827253756290682,-54.912023831289275,-2.048072905216916
2105,21.05000000000049,-9.79645053333104,83.85604873873015,3.219373306865851,6.82134290288654,-54.911982912294434,-2.0495597578936553
2106,21.060000000000493,-9.728266605972976,83.30692911756739,3.1988702882539144,6.815442568730554,-54.911941320257135,-2.051043964493558
2107,21.070000000000494,-9.66014162945305,82.75780991567828,3.1783524407830086,6.8095527352537415,-54.91189905756572,-2.0525255296875806
2108,21.080000000000496,-9.592075498857184,82.20869113975745,3.1578197908438774,6.8036733839192465,-54.9118561266001,-2.054004458138599
2109,21.090000000000497,-9.524068109456493,81.65957279647579,3.137272364780678,6.797804496222287,-54.91181252973179,-2.05548075450142
2110,21.1000000000005,-9.45611935670695,81.1104548924805,3.116710188891055,6.791946053690107,-54.91176826932392,-2.0569544234227966
2111,21.1100000000005,-9.388229136249038,80.56133743439523,3.096133289426234,6.786098037881915,-54.91172334773129,-2.058425469541438
2112,21.120000000000502,-9.320397343907644,80.01222042882007,3.075541692591088,6.780260430388843,-54.91167776730037,-2.059893897488026
2113,21.130000000000503,-9.252623875691484,79.46310388233172,3.0549354245442224,6.774433212833886,-54.91163153036935,-2.061359711885226
2114,21.140000000000505,-9.184908627792993,78.91398780148353,3.0343145113980583,6.768616366871853,-54.91158463926816,-2.0628229173477006
2115,21.150000000000507,-9.117251496587642,78.36487219280559,3.013678979218909,6.762809874189315,-54.91153709631851,-2.064283518482124
2116,21.160000000000508,-9.049652378634164,77.81575706280483,2.993028854027063,6.757013716504552,-54.911488903833906,-2.065741519887192
2117,21.17000000000051,-8.982111170673761,77.26664241796507,2.9723641617968575,6.751227875567506,-54.911440064119674,-2.0671969261536387
2118,21.18000000000051,-8.914627769630101,76.71752826474712,2.9516849284567677,6.74545233315972,-54.91139057947301,-2.0686497418642467
2119,21.190000000000513,-8.847202072608866,76.16841460958884,2.930991179889478,6.739687071094295,-54.91134045218298,-2.0700999715938613
2120,21.200000000000514,-8.779833976897294,75.61930145890527,2.9102829419319605,6.733932071215835,-54.911289684530594,-2.071547619909403
2121,21.210000000000516,-8.712523379964182,75.07018881908867,2.8895602403755625,6.728187315400395,-54.91123827878878,-2.0729926913698824
2122,21.220000000000518,-8.64527017945943,74.52107669650862,2.8688231009660825,6.722452785555428,-54.911186237222445,-2.0744351905264096
